instance family lad-values-removed lad-values-removed-percent lad-values-removed-min lad-values-removed-max lad-time lad-detected-inconsistent
si2_m4Dr2_m625.06 6 98.239998 37.116160 98.239998 0.480000 1 false
si2_m4Dr2_m625.04 6 95.519997 32.225280 95.519997 0.000000 1 false
si2_m4Dr2_m625.01 6 97.599998 49.470720 97.599998 0.320000 0 false
si2_m4Dr2_m625.03 6 97.919998 43.201280 97.919998 0.000000 0 false
si2_m4Dr2_m625.02 6 98.879997 42.053120 98.879997 0.640000 1 false
si2_m4Dr2_m625.07 6 99.360001 32.724480 99.360001 0.000000 0 false
si2_r005_m200.02 7 0 0 0 0 0 false
si2_r005_m200.01 7 0 0 0 0 0 false
si2_r005_m200.03 7 0 0 0 0 0 false
si2_r005_m200.05 7 0 0 0 0 0 false
si2_r005_m200.08 7 0 0 0 0 0 false
si2_r005_m200.04 7 0.500000 0.025000 0.500000 0.000000 0 false
si2_r005_m200.09 7 0 0 0 0 0 false
si2_r005_m200.06 7 0 0 0 0 0 false
si2_r005_m200.00 7 0 0 0 0 0 false
si2_r005_m200.07 7 0 0 0 0 0 false
si4_b03m_m400.03 4 99.750000 61.146875 99.750000 1.500000 0 false
si4_b03m_m400.09 4 99.750000 56.703125 99.750000 1.250000 0 false
si4_b03m_m400.08 4 99.750000 57.071875 99.750000 1.250000 0 false
si4_b03m_m400.04 4 99.750000 51.123438 99.750000 0.500000 1 false
si4_b03m_m400.00 4 99.750000 54.951563 99.750000 0.250000 1 false
si4_b03m_m400.01 4 99.750000 50.593750 99.750000 1.000000 0 false
si4_b03m_m400.07 4 99.750000 52.590625 99.750000 0.250000 1 false
si4_b03m_m400.02 4 99.750000 49.146875 99.750000 1.750000 1 false
si4_b03m_m400.06 4 99.750000 45.584375 99.750000 1.500000 0 false
si4_b03m_m400.05 4 99.750000 58.353125 99.750000 1.500000 0 false
si2_r01_m600.01 7 0 0 0 0 7 false
si2_r01_m600.06 7 0 0 0 0 6 false
si2_r01_m600.09 7 0 0 0 0 8 false
si2_r01_m600.08 7 0 0 0 0 8 false
si2_r01_m600.04 7 0 0 0 0 8 false
si2_r01_m600.02 7 0 0 0 0 8 false
si2_r01_m600.00 7 0 0 0 0 8 false
si2_r01_m600.07 7 0 0 0 0 8 false
si2_r01_m600.03 7 0 0 0 0 6 false
si2_r01_m600.05 7 0 0 0 0 8 false
si4_m4Dr6_m256.01 6 99.218750 44.734222 99.218750 0.000000 0 false
si4_m4Dr6_m256.00 6 96.093750 33.241422 96.093750 0.390625 0 false
si4_m4Dr6_m256.05 6 89.843750 24.605545 89.843750 0.000000 0 false
si4_m4Dr6_m256.08 6 91.796875 20.392923 91.796875 0.000000 0 false
si4_m4Dr6_m256.03 6 99.218750 43.382353 99.218750 0.390625 0 false
si4_m4Dr6_m256.06 6 93.750000 35.489430 93.750000 0.000000 0 false
si4_m4Dr6_m256.09 6 95.703125 30.495558 95.703125 0.000000 0 false
si4_m4Dr6_m256.07 6 90.234375 22.349877 90.234375 0.000000 0 false
si4_m4Dr6_m256.02 6 98.828125 40.096507 98.828125 0.781250 0 false
si4_m4Dr6_m256.04 6 88.281250 31.173407 88.281250 0.000000 0 false
si2_b03m_m400.02 4 99.750000 41.865625 99.750000 0.250000 0 false
si2_b03m_m400.00 4 99.750000 47.284375 99.750000 1.250000 0 false
si2_b03m_m400.01 4 99.750000 40.400000 99.750000 0.750000 0 false
si2_b03m_m400.05 4 99.750000 45.428125 99.750000 0.500000 0 false
si2_b03m_m400.08 4 99.750000 49.987500 99.750000 1.250000 0 false
si2_b03m_m400.07 4 99.500000 48.271875 99.500000 0.000000 0 false
si2_b03m_m400.09 4 99.750000 52.778125 99.750000 1.500000 0 false
si2_b03m_m400.03 4 99.750000 40.806250 99.750000 1.000000 0 false
si2_b03m_m400.04 4 99.750000 46.187500 99.750000 0.500000 0 false
si2_b03m_m400.06 4 99.750000 39.240625 99.750000 0.500000 0 false
si2_b03m_m200.05 4 99.500000 48.112500 99.500000 3.000000 0 false
si2_b03m_m200.03 4 99.500000 51.187500 99.500000 1.000000 0 false
si2_b03m_m200.00 4 99.000000 33.800000 99.000000 0.500000 0 false
si2_b03m_m200.08 4 99.500000 38.450000 99.500000 1.000000 0 false
si2_b03m_m200.06 4 99.500000 44.137500 99.500000 1.000000 0 false
si2_b03m_m200.02 4 99.500000 48.225000 99.500000 1.500000 0 false
si2_b03m_m200.09 4 99.500000 35.425000 99.500000 1.000000 0 false
si2_b03m_m200.04 4 99.500000 58.787500 99.500000 2.500000 0 false
si2_b03m_m200.01 4 99.500000 64.725000 99.500000 3.500000 0 false
si2_b03m_m200.07 4 99.500000 51.537500 99.500000 1.000000 0 false
si4_r001_m200.04 7 97.000000 26.100000 97.000000 0.000000 0 false
si4_r001_m200.07 7 96.500000 29.987500 96.500000 0.500000 0 false
si4_r001_m200.00 7 78.000000 21.206250 78.000000 0.000000 0 false
si4_r001_m200.01 7 99.000000 37.881250 99.000000 0.000000 0 false
si4_r001_m200.03 7 91.000000 25.700000 91.000000 0.000000 0 false
si4_r001_m200.06 7 91.000000 30.093750 91.000000 0.500000 0 false
si4_r001_m200.05 7 93.500000 25.475000 93.500000 0.000000 0 false
si4_r001_m200.08 7 95.000000 27.512500 95.000000 0.000000 0 false
si4_r001_m200.09 7 95.000000 24.256250 95.000000 0.000000 0 false
si4_r001_m200.02 7 86.500000 26.812500 86.500000 0.000000 0 false
si2_m4D_m256.08 5 85.937500 39.154412 85.937500 3.125000 0 false
si2_m4D_m256.03 5 65.625000 22.242647 65.625000 0.000000 0 false
si2_m4D_m256.02 5 98.437500 53.584559 98.437500 3.125000 0 false
si2_m4D_m256.06 5 65.625000 22.242647 65.625000 0.000000 0 false
si2_m4D_m256.04 5 98.437500 75.490196 98.437500 39.062500 0 false
si2_m4D_m256.07 5 98.437500 58.823529 98.437500 6.250000 0 false
si2_m4D_m256.01 5 65.625000 22.242647 65.625000 0.000000 0 false
si2_m4D_m256.09 5 85.937500 40.379902 85.937500 0.000000 0 false
si2_m4D_m256.00 5 98.437500 47.640931 98.437500 0.000000 0 false
si2_m4D_m256.05 5 65.625000 22.058824 65.625000 0.000000 0 false
si6_r01_m400.04 7 2.750000 0.037500 2.750000 0.000000 15 false
si6_r01_m400.08 7 3.250000 0.144792 3.250000 0.000000 14 false
si6_r01_m400.07 7 12.250000 0.145833 12.250000 0.000000 14 false
si6_r01_m400.06 7 4.000000 0.088542 4.000000 0.000000 14 false
si6_r01_m400.05 7 1.000000 0.009375 1.000000 0.000000 15 false
si6_r01_m400.02 7 3.500000 0.030208 3.500000 0.000000 14 false
si6_r01_m400.00 7 1.250000 0.026042 1.250000 0.000000 15 false
si6_r01_m400.03 7 8.500000 0.122917 8.500000 0.000000 15 false
si6_r01_m400.01 7 1.250000 0.070833 1.250000 0.000000 14 false
si6_r01_m400.09 7 0.750000 0.006250 0.750000 0.000000 14 false
si2_m4Dr4_m625.07 6 93.120003 24.396800 93.120003 0.160000 1 false
si2_m4Dr4_m625.02 6 99.839996 35.918080 99.839996 0.160000 1 false
si2_m4Dr4_m625.03 6 99.680000 58.841600 99.680000 0.160000 0 false
si2_m4Dr4_m625.00 6 99.519997 52.078080 99.519997 0.000000 1 false
si2_m4Dr4_m625.05 6 99.680000 40.487680 99.680000 0.160000 0 false
si2_m4Dr4_m625.06 6 94.080002 30.460160 94.080002 0.160000 0 false
si2_m4Dr4_m625.09 6 94.879997 19.978240 94.879997 0.000000 2 false
si2_m4Dr4_m625.01 6 98.559998 23.660800 98.559998 0.000000 1 false
si2_m4Dr4_m625.08 6 86.559998 19.211520 86.559998 0.000000 1 false
si2_m4Dr4_m625.04 6 94.080002 24.171520 94.080002 0.000000 0 false
si4_r01_m400.01 7 0 0 0 0 4 false
si4_r01_m400.08 7 0 0 0 0 2 false
si4_r01_m400.02 7 0 0 0 0 2 false
si4_r01_m400.03 7 0 0 0 0 3 false
si4_r01_m400.07 7 0 0 0 0 3 false
si4_r01_m400.06 7 0 0 0 0 2 false
si4_r01_m400.04 7 0 0 0 0 3 false
si4_r01_m400.00 7 0 0 0 0 3 false
si4_r01_m400.05 7 0 0 0 0 3 false
si4_r01_m400.09 7 0 0 0 0 2 false
si2_b09m_m400.09 4 99.750000 73.968750 99.750000 1.000000 0 false
si2_b09m_m400.03 4 94.000000 14.162500 94.000000 0.000000 1 false
si2_b09m_m400.01 4 99.750000 49.362500 99.750000 0.250000 1 false
si2_b09m_m400.08 4 99.500000 35.893750 99.500000 0.000000 0 false
si2_b09m_m400.05 4 96.750000 18.375000 96.750000 0.000000 0 false
si2_b09m_m400.06 4 99.750000 52.865625 99.750000 0.500000 0 false
si2_b09m_m400.00 4 99.750000 36.578125 99.750000 0.500000 1 false
si2_b09m_m400.02 4 99.750000 59.390625 99.750000 0.250000 0 false
si2_b09m_m400.04 4 99.500000 48.668750 99.500000 0.000000 0 false
si2_b09m_m400.07 4 99.750000 54.006250 99.750000 0.500000 0 false
si2_b09_m800.07 3 0 0 0 0 0 false
si2_b09_m800.04 3 0 0 0 0 0 false
si2_b09_m800.05 3 0 0 0 0 0 false
si2_b09_m800.00 3 0 0 0 0 1 false
si2_b09_m800.02 3 0 0 0 0 0 false
si2_b09_m800.01 3 0 0 0 0 0 false
si2_b09_m800.08 3 0 0 0 0 0 false
si2_b09_m800.09 3 0 0 0 0 0 false
si2_b09_m800.03 3 0 0 0 0 1 false
si2_b09_m800.06 3 0 0 0 0 0 false
si6_b03_m400.04 3 0 0 0 0 0 false
si6_b03_m400.09 3 0 0 0 0 0 false
si6_b03_m400.02 3 0 0 0 0 0 false
si6_b03_m400.06 3 0 0 0 0 0 false
si6_b03_m400.05 3 0 0 0 0 0 false
si6_b03_m400.08 3 0 0 0 0 0 false
si6_b03_m400.01 3 0 0 0 0 0 false
si6_b03_m400.07 3 0 0 0 0 0 false
si6_b03_m400.03 3 0 0 0 0 0 false
si6_b03_m400.00 3 0 0 0 0 0 false
si2_r005_m600.03 7 0 0 0 0 4 false
si2_r005_m600.00 7 0 0 0 0 4 false
si2_r005_m600.06 7 0 0 0 0 3 false
si2_r005_m600.01 7 0 0 0 0 2 false
si2_r005_m600.04 7 0 0 0 0 3 false
si2_r005_m600.09 7 0 0 0 0 4 false
si2_r005_m600.05 7 0 0 0 0 4 false
si2_r005_m600.02 7 0 0 0 0 3 false
si2_r005_m600.08 7 0 0 0 0 4 false
si2_r005_m600.07 7 0 0 0 0 4 false
si4_r01_m600.05 7 0 0 0 0 8 false
si4_r01_m600.02 7 0 0 0 0 8 false
si4_r01_m600.03 7 0 0 0 0 8 false
si4_r01_m600.07 7 0 0 0 0 8 false
si4_r01_m600.08 7 0 0 0 0 8 false
si4_r01_m600.06 7 0 0 0 0 9 false
si4_r01_m600.01 7 0 0 0 0 8 false
si4_r01_m600.04 7 0 0 0 0 8 false
si4_r01_m600.00 7 0 0 0 0 9 false
si4_r01_m600.09 7 0 0 0 0 7 false
si2_b09_m400.04 3 0 0 0 0 0 false
si2_b09_m400.08 3 0 0 0 0 0 false
si2_b09_m400.05 3 0 0 0 0 0 false
si2_b09_m400.01 3 0 0 0 0 0 false
si2_b09_m400.03 3 0 0 0 0 0 false
si2_b09_m400.02 3 0 0 0 0 0 false
si2_b09_m400.07 3 0 0 0 0 0 false
si2_b09_m400.09 3 0 0 0 0 0 false
si2_b09_m400.06 3 0 0 0 0 0 false
si2_b09_m400.00 3 0 0 0 0 0 false
si4_b06_m200.06 3 0 0 0 0 0 false
si4_b06_m200.03 3 0 0 0 0 0 false
si4_b06_m200.02 3 0 0 0 0 0 false
si4_b06_m200.07 3 0 0 0 0 0 false
si4_b06_m200.05 3 0 0 0 0 0 false
si4_b06_m200.08 3 0 0 0 0 0 false
si4_b06_m200.00 3 0 0 0 0 0 false
si4_b06_m200.04 3 0 0 0 0 0 false
si4_b06_m200.01 3 0 0 0 0 0 false
si4_b06_m200.09 3 0 0 0 0 0 false
si4_r005_m400.06 7 2.000000 0.015625 2.000000 0.000000 6 false
si4_r005_m400.03 7 0.250000 0.001563 0.250000 0.000000 5 false
si4_r005_m400.07 7 3.000000 0.023438 3.000000 0.000000 5 false
si4_r005_m400.01 7 2.000000 0.028125 2.000000 0.000000 4 false
si4_r005_m400.04 7 0.250000 0.009375 0.250000 0.000000 5 false
si4_r005_m400.00 7 1.500000 0.020313 1.500000 0.000000 5 false
si4_r005_m400.09 7 1.500000 0.015625 1.500000 0.000000 5 false
si4_r005_m400.05 7 1.250000 0.017188 1.250000 0.000000 6 false
si4_r005_m400.08 7 0.750000 0.042188 0.750000 0.000000 5 false
si4_r005_m400.02 7 0.750000 0.026562 0.750000 0.000000 5 false
si4_m4Dr2_m1296.07 6 99.922836 55.971746 99.922836 0.617284 9 false
si4_m4Dr2_m1296.00 6 99.922836 56.491313 99.922836 0.540123 10 false
si4_m4Dr2_m1296.05 6 99.922836 48.500733 99.922836 0.077160 10 false
si4_m4Dr2_m1296.04 6 99.922836 51.035112 99.922836 0.077160 12 false
si4_m4Dr2_m1296.08 6 98.148148 36.383407 98.148148 0.000000 9 false
si4_m4Dr2_m1296.01 6 99.922836 55.653123 99.922836 0.925926 9 false
si4_m4Dr2_m1296.06 6 99.922836 53.604944 99.922836 0.154321 8 false
si4_m4Dr2_m1296.02 6 99.922836 54.646760 99.922836 0.308642 8 false
si4_m4Dr2_m1296.03 6 99.691360 41.157080 99.691360 0.000000 11 false
si4_m4Dr2_m1296.09 6 99.922836 43.493642 99.922836 0.540123 9 false
si6_b09_m800.03 3 0 0 0 0 0 false
si6_b09_m800.09 3 0 0 0 0 1 false
si6_b09_m800.07 3 0 0 0 0 0 false
si6_b09_m800.05 3 0 0 0 0 1 false
si6_b09_m800.04 3 0 0 0 0 1 false
si6_b09_m800.01 3 0 0 0 0 1 false
si6_b09_m800.00 3 0 0 0 0 1 false
si6_b09_m800.02 3 0 0 0 0 1 false
si6_b09_m800.06 3 0 0 0 0 1 false
si6_b09_m800.08 3 0 0 0 0 1 false
si6_b06m_m400.00 4 99.750000 53.421875 99.750000 2.000000 2 false
si6_b06m_m400.08 4 99.750000 55.646875 99.750000 0.750000 2 false
si6_b06m_m400.03 4 99.750000 59.605208 99.750000 2.500000 2 false
si6_b06m_m400.04 4 99.750000 59.877083 99.750000 1.750000 1 false
si6_b06m_m400.06 4 99.750000 59.241667 99.750000 2.000000 1 false
si6_b06m_m400.07 4 99.750000 62.248958 99.750000 1.250000 1 false
si6_b06m_m400.09 4 99.750000 56.404167 99.750000 0.750000 1 false
si6_b06m_m400.02 4 99.250000 55.683333 99.250000 0.000000 1 false
si6_b06m_m400.01 4 99.750000 65.747917 99.750000 1.750000 1 false
si6_b06m_m400.05 4 99.750000 56.600000 99.750000 1.250000 1 false
si2_m4Dr4_m1296.08 6 98.919754 36.620847 98.919754 0.000000 5 false
si2_m4Dr4_m1296.07 6 99.922836 39.075683 99.922836 0.077160 5 false
si2_m4Dr4_m1296.03 6 99.459877 26.615604 99.459877 0.000000 5 false
si2_m4Dr4_m1296.05 6 99.922836 50.303279 99.922836 0.154321 5 false
si2_m4Dr4_m1296.06 6 99.305557 52.173304 99.305557 0.000000 6 false
si2_m4Dr4_m1296.04 6 99.922836 54.899840 99.922836 0.154321 4 false
si2_m4Dr4_m1296.09 6 98.688271 41.115818 98.688271 0.000000 6 false
si2_m4Dr4_m1296.01 6 99.614197 33.632442 99.614197 0.077160 7 false
si2_m4Dr4_m1296.00 6 98.996910 45.014658 98.996910 0.154321 8 false
si2_m4Dr4_m1296.02 6 98.996910 33.864817 98.996910 0.000000 6 false
si6_m4Dr6_m1296.02 6 99.845680 42.488719 99.845680 0.000000 17 false
si6_m4Dr6_m1296.08 6 99.922836 44.685956 99.922836 0.231481 16 false
si6_m4Dr6_m1296.07 6 99.845680 46.568294 99.845680 0.000000 19 false
si6_m4Dr6_m1296.06 6 99.922836 46.728177 99.922836 0.540123 18 false
si6_m4Dr6_m1296.03 6 99.845680 40.635675 99.845680 0.000000 17 false
si6_m4Dr6_m1296.04 6 99.845680 42.062201 99.845680 0.000000 18 false
si6_m4Dr6_m1296.05 6 99.845680 44.556759 99.845680 0.000000 15 false
si6_m4Dr6_m1296.00 6 99.922836 45.679608 99.922836 0.231481 18 false
si6_m4Dr6_m1296.09 6 99.922836 49.648259 99.922836 0.462963 16 false
si6_m4Dr6_m1296.01 6 99.845680 48.473076 99.845680 0.000000 15 false
si4_m4Dr2_m256.00 6 96.875000 40.265012 96.875000 0.000000 0 false
si4_m4Dr2_m256.01 6 99.609375 58.639706 99.609375 0.781250 0 false
si4_m4Dr2_m256.05 6 98.828125 55.905331 98.828125 0.000000 0 false
si4_m4Dr2_m256.04 6 97.656250 52.657782 97.656250 0.390625 0 false
si4_m4Dr2_m256.08 6 99.218750 43.987439 99.218750 0.000000 0 false
si4_m4Dr2_m256.07 6 99.218750 47.085631 99.218750 0.000000 0 false
si4_m4Dr2_m256.06 6 98.046875 51.972273 98.046875 0.000000 0 false
si4_m4Dr2_m256.02 6 99.609375 58.417586 99.609375 2.343750 0 false
si4_m4Dr2_m256.09 6 98.437500 50.517004 98.437500 1.171875 0 false
si4_m4Dr2_m256.03 6 98.437500 49.724265 98.437500 0.000000 0 false
si4_b09m_m200.01 4 99.500000 34.787500 99.500000 1.000000 0 false
si4_b09m_m200.00 4 99.000000 28.212500 99.000000 0.000000 0 false
si4_b09m_m200.03 4 96.500000 20.156250 96.500000 0.000000 0 false
si4_b09m_m200.06 4 88.500000 18.918750 88.500000 0.000000 0 false
si4_b09m_m200.02 4 99.500000 30.050000 99.500000 0.500000 0 false
si4_b09m_m200.04 4 99.000000 35.143750 99.000000 0.000000 0 false
si4_b09m_m200.05 4 99.500000 36.412500 99.500000 0.500000 0 false
si4_b09m_m200.07 4 99.500000 37.350000 99.500000 1.000000 0 false
si4_b09m_m200.08 4 99.500000 46.106250 99.500000 1.000000 0 false
si4_b09m_m200.09 4 99.500000 30.593750 99.500000 0.500000 0 false
si4_m4Dr4_m625.07 6 99.519997 41.912320 99.519997 0.000000 2 false
si4_m4Dr4_m625.05 6 99.839996 49.360000 99.839996 0.160000 2 false
si4_m4Dr4_m625.01 6 99.519997 58.951040 99.519997 0.000000 2 false
si4_m4Dr4_m625.08 6 99.519997 41.749760 99.519997 0.000000 1 false
si4_m4Dr4_m625.09 6 98.559998 47.311360 98.559998 0.000000 2 false
si4_m4Dr4_m625.00 6 95.199997 32.499200 95.199997 0.000000 2 false
si4_m4Dr4_m625.04 6 99.839996 46.261120 99.839996 0.160000 1 false
si4_m4Dr4_m625.06 6 99.680000 39.726720 99.680000 0.000000 1 false
si4_m4Dr4_m625.03 6 99.839996 42.725760 99.839996 0.160000 2 false
si4_m4Dr4_m625.02 6 99.839996 48.815360 99.839996 1.280000 2 false
si4_m4Dr4_m1296.03 6 99.845680 45.708506 99.845680 0.000000 11 false
si4_m4Dr4_m1296.01 6 99.382713 40.720482 99.382713 0.000000 10 false
si4_m4Dr4_m1296.00 6 99.922836 49.598110 99.922836 0.154321 10 false
si4_m4Dr4_m1296.07 6 99.922836 49.123230 99.922836 0.077160 11 false
si4_m4Dr4_m1296.02 6 99.922836 47.492880 99.922836 0.308642 10 false
si4_m4Dr4_m1296.04 6 99.922836 42.721740 99.922836 0.077160 9 false
si4_m4Dr4_m1296.09 6 99.691360 44.756810 99.691360 0.000000 11 false
si4_m4Dr4_m1296.06 6 98.611115 37.383663 98.611115 0.000000 12 false
si4_m4Dr4_m1296.08 6 99.922836 51.296088 99.922836 0.925926 9 false
si4_m4Dr4_m1296.05 6 98.919754 41.804602 98.919754 0.000000 11 false
si2_r005_m400.05 7 0 0 0 0 0 false
si2_r005_m400.06 7 0 0 0 0 1 false
si2_r005_m400.08 7 0 0 0 0 1 false
si2_r005_m400.02 7 0 0 0 0 1 false
si2_r005_m400.03 7 0 0 0 0 1 false
si2_r005_m400.00 7 0 0 0 0 0 false
si2_r005_m400.07 7 0 0 0 0 1 false
si2_r005_m400.09 7 0 0 0 0 1 false
si2_r005_m400.04 7 0 0 0 0 1 false
si2_r005_m400.01 7 0 0 0 0 1 false
si2_b06m_m400.03 4 99.750000 37.484375 99.750000 0.500000 0 false
si2_b06m_m400.06 4 99.750000 40.512500 99.750000 0.500000 0 false
si2_b06m_m400.05 4 98.500000 31.556250 98.500000 0.000000 0 false
si2_b06m_m400.01 4 99.750000 42.293750 99.750000 0.750000 0 false
si2_b06m_m400.00 4 99.750000 42.840625 99.750000 0.500000 0 false
si2_b06m_m400.08 4 99.750000 58.618750 99.750000 1.250000 0 false
si2_b06m_m400.07 4 99.750000 48.068750 99.750000 0.750000 0 false
si2_b06m_m400.09 4 99.000000 37.678125 99.000000 0.000000 1 false
si2_b06m_m400.04 4 99.250000 30.765625 99.250000 0.000000 0 false
si2_b06m_m400.02 4 98.000000 22.981250 98.000000 0.000000 0 false
si6_r005_m600.02 7 25.000000 0.450463 25.000000 0.000000 25 false
si6_r005_m600.08 7 39.833332 0.681944 39.833332 0.000000 25 false
si6_r005_m600.03 7 29.500000 0.405093 29.500000 0.000000 28 false
si6_r005_m600.05 7 15.666667 0.696296 15.666667 0.000000 25 false
si6_r005_m600.07 7 21.000000 0.443056 21.000000 0.000000 26 false
si6_r005_m600.04 7 27.500000 0.532870 27.500000 0.000000 26 false
si6_r005_m600.06 7 8.833333 0.292130 8.833333 0.000000 26 false
si6_r005_m600.01 7 18.333334 0.516204 18.333334 0.000000 25 false
si6_r005_m600.09 7 29.000000 0.394444 29.000000 0.000000 25 false
si6_r005_m600.00 7 19.833334 0.425463 19.833334 0.000000 25 false
si6_r005_m200.02 7 68.500000 5.904167 68.500000 0.000000 0 false
si6_r005_m200.08 7 49.500000 7.283333 49.500000 0.000000 1 false
si6_r005_m200.09 7 54.500000 5.550000 54.500000 0.000000 0 false
si6_r005_m200.05 7 51.000000 5.633333 51.000000 0.000000 0 false
si6_r005_m200.03 7 59.500000 4.608333 59.500000 0.000000 1 false
si6_r005_m200.00 7 42.500000 4.850000 42.500000 0.000000 0 false
si6_r005_m200.04 7 49.500000 3.579167 49.500000 0.000000 0 false
si6_r005_m200.07 7 77.500000 7.245833 77.500000 0.000000 1 false
si6_r005_m200.01 7 61.500000 5.004167 61.500000 0.000000 1 false
si6_r005_m200.06 7 60.000000 5.166667 60.000000 0.000000 0 false
si2_m4Dr6_m625.06 6 99.040001 32.870400 99.040001 0.000000 1 false
si2_m4Dr6_m625.08 6 99.199997 39.206400 99.199997 0.320000 1 false
si2_m4Dr6_m625.07 6 95.199997 29.004800 95.199997 0.000000 1 false
si2_m4Dr6_m625.03 6 96.160004 33.536000 96.160004 0.000000 1 false
si2_m4Dr6_m625.04 6 97.440002 41.178880 97.440002 0.000000 1 false
si2_m4Dr6_m625.05 6 98.239998 37.978880 98.239998 0.000000 1 false
si2_m4Dr6_m625.09 6 98.400002 25.937920 98.400002 0.160000 1 false
si2_m4Dr6_m625.01 6 96.959999 32.572160 96.959999 0.000000 1 false
si2_m4Dr6_m625.02 6 99.199997 28.738560 99.199997 0.000000 0 false
si2_m4Dr6_m625.00 6 99.839996 51.549440 99.839996 0.160000 1 false
si6_b03_m800.02 3 0 0 0 0 0 false
si6_b03_m800.04 3 0 0 0 0 0 false
si6_b03_m800.03 3 0 0 0 0 1 false
si6_b03_m800.05 3 0 0 0 0 0 false
si6_b03_m800.06 3 0 0 0 0 0 false
si6_b03_m800.01 3 0 0 0 0 0 false
si6_b03_m800.00 3 0 0 0 0 0 false
si6_b03_m800.07 3 0 0 0 0 0 false
si6_b03_m800.09 3 0 0 0 0 0 false
si6_b03_m800.08 3 0 0 0 0 0 false
si4_m4D_m1296.09 5 99.691360 74.574575 99.691360 9.259259 8 false
si4_m4D_m1296.06 5 99.691360 73.434744 99.691360 1.851852 8 false
si4_m4D_m1296.05 5 99.691360 73.273273 99.691360 1.851852 6 false
si4_m4D_m1296.00 5 96.296295 18.748510 96.296295 0.000000 10 false
si4_m4D_m1296.03 5 96.296295 22.303256 96.296295 0.000000 8 false
si4_m4D_m1296.04 5 99.691360 71.985080 99.691360 1.851852 7 false
si4_m4D_m1296.08 5 80.246910 20.398970 80.246910 0.000000 8 false
si4_m4D_m1296.02 5 96.296295 23.033748 96.296295 0.000000 8 false
si4_m4D_m1296.01 5 99.691360 73.273273 99.691360 1.851852 6 false
si4_m4D_m1296.07 5 99.691360 73.310215 99.691360 1.851852 6 false
si6_b03m_m400.03 4 99.750000 52.254167 99.750000 1.750000 1 false
si6_b03m_m400.01 4 99.750000 52.413542 99.750000 1.000000 2 false
si6_b03m_m400.09 4 99.750000 55.693750 99.750000 3.000000 0 false
si6_b03m_m400.08 4 99.750000 52.580208 99.750000 2.500000 0 false
si6_b03m_m400.07 4 99.750000 56.379167 99.750000 1.500000 0 false
si6_b03m_m400.02 4 99.750000 56.233333 99.750000 1.000000 0 false
si6_b03m_m400.05 4 99.750000 55.987500 99.750000 1.000000 0 false
si6_b03m_m400.00 4 99.750000 58.798958 99.750000 0.750000 0 false
si6_b03m_m400.06 4 99.750000 57.690625 99.750000 2.000000 0 false
si6_b03m_m400.04 4 99.750000 56.407292 99.750000 1.250000 0 false
si4_m4D_m256.07 5 98.437500 60.340074 98.437500 3.125000 0 false
si4_m4D_m256.06 5 98.437500 63.265931 98.437500 0.000000 0 false
si4_m4D_m256.05 5 98.437500 61.810662 98.437500 20.312500 0 false
si4_m4D_m256.08 5 98.437500 54.871324 98.437500 3.125000 0 false
si4_m4D_m256.04 5 98.437500 52.818627 98.437500 3.125000 0 false
si4_m4D_m256.09 5 98.437500 54.932598 98.437500 3.125000 0 false
si4_m4D_m256.02 5 98.437500 55.530025 98.437500 0.000000 0 false
si4_m4D_m256.00 5 98.437500 53.538603 98.437500 3.125000 0 false
si4_m4D_m256.03 5 98.437500 59.834559 98.437500 3.125000 0 false
si4_m4D_m256.01 5 98.437500 53.416054 98.437500 3.125000 0 false
si6_b06m_m800.07 4 99.875000 61.772396 99.875000 0.625000 9 false
si6_b06m_m800.04 4 99.875000 58.181250 99.875000 0.750000 10 false
si6_b06m_m800.01 4 99.875000 66.878125 99.875000 1.875000 10 false
si6_b06m_m800.00 4 99.875000 65.030469 99.875000 1.750000 6 false
si6_b06m_m800.05 4 99.875000 63.291667 99.875000 1.125000 8 false
si6_b06m_m800.08 4 99.875000 59.139844 99.875000 1.625000 8 false
si6_b06m_m800.09 4 99.875000 63.178385 99.875000 1.125000 7 false
si6_b06m_m800.02 4 99.875000 60.792187 99.875000 0.750000 9 false
si6_b06m_m800.03 4 99.875000 62.959635 99.875000 2.125000 8 false
