@relation R_data_frame

@attribute instance_id string
@attribute algorithm string
@attribute time numeric
@attribute repetition numeric
@attribute runstatus {ok,timeout}

@data
si4_r005_m400.05,lad,126.524,1,ok
si4_r005_m400.08,lad,2409.048,1,ok
si4_r005_m400.02,lad,703.93,1,ok
si4_m4Dr2_m1296.07,lad,0.2,1,ok
si4_m4Dr2_m1296.00,lad,0.304,1,ok
si4_m4Dr2_m1296.05,lad,0.243,1,ok
si4_m4Dr2_m1296.04,lad,0.21,1,ok
si4_m4Dr2_m1296.08,lad,3.23,1,ok
si4_m4Dr2_m1296.01,lad,0.199,1,ok
si4_m4Dr2_m1296.06,lad,0.201,1,ok
si4_m4Dr2_m1296.02,lad,0.196,1,ok
si4_m4Dr2_m1296.03,lad,2.939,1,ok
si4_m4Dr2_m1296.09,lad,0.349,1,ok
si6_b09_m800.03,lad,8.574,1,ok
si6_b09_m800.09,lad,8.151,1,ok
si6_b09_m800.07,lad,7.761,1,ok
si6_b09_m800.05,lad,7.998,1,ok
si6_b09_m800.04,lad,8.534,1,ok
si6_b09_m800.01,lad,8.58,1,ok
si6_b09_m800.00,lad,8.212,1,ok
si6_b09_m800.02,lad,8.278,1,ok
si6_b09_m800.06,lad,7.991,1,ok
si6_b09_m800.08,lad,8.014,1,ok
si6_b06m_m400.00,lad,0.047,1,ok
si6_b06m_m400.08,lad,0.033,1,ok
si6_b06m_m400.03,lad,0.031,1,ok
si6_b06m_m400.04,lad,0.034,1,ok
si6_b06m_m400.06,lad,0.054,1,ok
si6_b06m_m400.07,lad,0.028,1,ok
si6_b06m_m400.09,lad,0.029,1,ok
si6_b06m_m400.02,lad,0.029,1,ok
si6_b06m_m400.01,lad,0.029,1,ok
si6_b06m_m400.05,lad,0.031,1,ok
si2_m4Dr4_m1296.08,lad,1.303,1,ok
si2_m4Dr4_m1296.07,lad,0.303,1,ok
si2_m4Dr4_m1296.03,lad,2.291,1,ok
si2_m4Dr4_m1296.05,lad,0.182,1,ok
si2_m4Dr4_m1296.06,lad,0.176,1,ok
si2_m4Dr4_m1296.04,lad,0.104,1,ok
si2_m4Dr4_m1296.09,lad,1.01,1,ok
si2_m4Dr4_m1296.01,lad,1.183,1,ok
si2_m4Dr4_m1296.00,lad,0.474,1,ok
si2_m4Dr4_m1296.02,lad,1.498,1,ok
si6_m4Dr6_m1296.02,lad,2.348,1,ok
si6_m4Dr6_m1296.08,lad,0.45,1,ok
si6_m4Dr6_m1296.07,lad,0.373,1,ok
si6_m4Dr6_m1296.06,lad,0.371,1,ok
si6_m4Dr6_m1296.03,lad,0.669,1,ok
si6_m4Dr6_m1296.04,lad,0.456,1,ok
si6_m4Dr6_m1296.05,lad,0.675,1,ok
si6_m4Dr6_m1296.00,lad,0.369,1,ok
si6_m4Dr6_m1296.09,lad,0.368,1,ok
si6_m4Dr6_m1296.01,lad,0.595,1,ok
si4_m4Dr2_m256.00,lad,0.035,1,ok
si4_m4Dr2_m256.01,lad,0.01,1,ok
si4_m4Dr2_m256.05,lad,0.016,1,ok
si4_m4Dr2_m256.04,lad,0.023,1,ok
si4_m4Dr2_m256.08,lad,0.007,1,ok
si4_m4Dr2_m256.07,lad,0.026,1,ok
si4_m4Dr2_m256.06,lad,0.015,1,ok
si4_m4Dr2_m256.02,lad,0.005,1,ok
si4_m4Dr2_m256.09,lad,0.023,1,ok
si4_m4Dr2_m256.03,lad,0.02,1,ok
si4_b09m_m200.01,lad,0.006,1,ok
si4_b09m_m200.00,lad,0.008,1,ok
si4_b09m_m200.03,lad,0.047,1,ok
si4_b09m_m200.06,lad,0.076,1,ok
si4_b09m_m200.02,lad,0.008,1,ok
si4_b09m_m200.04,lad,0.017,1,ok
si4_b09m_m200.05,lad,0.009,1,ok
si4_b09m_m200.07,lad,0.007,1,ok
si4_b09m_m200.08,lad,0.006,1,ok
si4_b09m_m200.09,lad,0.012,1,ok
si4_m4Dr4_m625.07,lad,0.311,1,ok
si4_m4Dr4_m625.05,lad,0.05,1,ok
si4_m4Dr4_m625.01,lad,0.061,1,ok
si4_m4Dr4_m625.08,lad,0.352,1,ok
si4_m4Dr4_m625.09,lad,0.159,1,ok
si4_m4Dr4_m625.00,lad,0.702,1,ok
si4_m4Dr4_m625.04,lad,0.051,1,ok
si4_m4Dr4_m625.06,lad,0.265,1,ok
si4_m4Dr4_m625.03,lad,0.095,1,ok
si4_m4Dr4_m625.02,lad,0.048,1,ok
si4_m4Dr4_m1296.03,lad,0.658,1,ok
si4_m4Dr4_m1296.01,lad,2.41,1,ok
si4_m4Dr4_m1296.00,lad,0.225,1,ok
si4_m4Dr4_m1296.07,lad,0.22,1,ok
si4_m4Dr4_m1296.02,lad,0.23,1,ok
si4_m4Dr4_m1296.04,lad,0.234,1,ok
si4_m4Dr4_m1296.09,lad,0.235,1,ok
si4_m4Dr4_m1296.06,lad,2.579,1,ok
si4_m4Dr4_m1296.08,lad,0.227,1,ok
si4_m4Dr4_m1296.05,lad,2.469,1,ok
si2_r005_m400.05,lad,?,1,timeout
si2_r005_m400.06,lad,11707.115,1,ok
si2_r005_m400.08,lad,138.59,1,ok
si2_r005_m400.02,lad,709.448,1,ok
si2_r005_m400.03,lad,66957.287,1,ok
si2_r005_m400.00,lad,7832.6,1,ok
si2_r005_m400.07,lad,89234.273,1,ok
si2_r005_m400.09,lad,49869.847,1,ok
si2_r005_m400.04,lad,1095.031,1,ok
si2_r005_m400.01,lad,8382.392,1,ok
si2_b06m_m400.03,lad,0.011,1,ok
si2_b06m_m400.06,lad,0.015,1,ok
si2_b06m_m400.05,lad,0.027,1,ok
si2_b06m_m400.01,lad,0.017,1,ok
si2_b06m_m400.00,lad,0.01,1,ok
si2_b06m_m400.08,lad,0.011,1,ok
si2_b06m_m400.07,lad,0.01,1,ok
si2_b06m_m400.09,lad,0.01,1,ok
si2_b06m_m400.04,lad,0.031,1,ok
si2_b06m_m400.02,lad,0.012,1,ok
si6_r005_m600.02,lad,545.926,1,ok
si6_r005_m600.08,lad,1097.988,1,ok
si6_r005_m600.03,lad,561.006,1,ok
si6_r005_m600.05,lad,253.126,1,ok
si6_r005_m600.07,lad,2071.327,1,ok
si6_r005_m600.04,lad,2024.831,1,ok
si6_r005_m600.06,lad,6118.215,1,ok
si6_r005_m600.01,lad,90.633,1,ok
si6_r005_m600.09,lad,143.705,1,ok
si6_r005_m600.00,lad,416.708,1,ok
si6_r005_m200.02,lad,4.625,1,ok
si6_r005_m200.08,lad,6.164,1,ok
si6_r005_m200.09,lad,1.491,1,ok
si6_r005_m200.05,lad,1.876,1,ok
si6_r005_m200.03,lad,3.648,1,ok
si6_r005_m200.00,lad,11.715,1,ok
si6_r005_m200.04,lad,0.838,1,ok
si6_r005_m200.07,lad,1.349,1,ok
si6_r005_m200.01,lad,0.487,1,ok
si6_r005_m200.06,lad,0.365,1,ok
si2_m4Dr6_m625.06,lad,0.166,1,ok
si2_m4Dr6_m625.08,lad,0.211,1,ok
si2_m4Dr6_m625.07,lad,0.263,1,ok
si2_m4Dr6_m625.03,lad,0.202,1,ok
si2_m4Dr6_m625.04,lad,0.105,1,ok
si2_m4Dr6_m625.05,lad,0.181,1,ok
si2_m4Dr6_m625.09,lad,0.19,1,ok
si2_m4Dr6_m625.01,lad,0.148,1,ok
si2_m4Dr6_m625.02,lad,0.35,1,ok
si2_m4Dr6_m625.00,lad,0.024,1,ok
si6_b03_m800.02,lad,2.636,1,ok
si6_b03_m800.04,lad,2.659,1,ok
si6_b03_m800.03,lad,2.635,1,ok
si6_b03_m800.05,lad,2.659,1,ok
si6_b03_m800.06,lad,2.656,1,ok
si6_b03_m800.01,lad,2.634,1,ok
si6_b03_m800.00,lad,2.646,1,ok
si6_b03_m800.07,lad,2.665,1,ok
si6_b03_m800.09,lad,2.652,1,ok
si6_b03_m800.08,lad,3.054,1,ok
si4_m4D_m1296.09,lad,1.259,1,ok
si4_m4D_m1296.06,lad,1.301,1,ok
si4_m4D_m1296.05,lad,1.451,1,ok
si4_m4D_m1296.00,lad,6.923,1,ok
si4_m4D_m1296.03,lad,6.391,1,ok
si4_m4D_m1296.04,lad,1.39,1,ok
si4_m4D_m1296.08,lad,5.284,1,ok
si4_m4D_m1296.02,lad,6.589,1,ok
si4_m4D_m1296.01,lad,1.418,1,ok
si4_m4D_m1296.07,lad,1.37,1,ok
si6_b03m_m400.03,lad,0.017,1,ok
si6_b03m_m400.01,lad,0.019,1,ok
si6_b03m_m400.09,lad,0.019,1,ok
si6_b03m_m400.08,lad,0.016,1,ok
si6_b03m_m400.07,lad,0.016,1,ok
si6_b03m_m400.02,lad,0.02,1,ok
si6_b03m_m400.05,lad,0.017,1,ok
si6_b03m_m400.00,lad,0.019,1,ok
si6_b03m_m400.06,lad,0.019,1,ok
si6_b03m_m400.04,lad,0.02,1,ok
si4_m4D_m256.07,lad,0.028,1,ok
si4_m4D_m256.06,lad,0.031,1,ok
si4_m4D_m256.05,lad,0.033,1,ok
si4_m4D_m256.08,lad,0.039,1,ok
si4_m4D_m256.04,lad,0.055,1,ok
si4_m4D_m256.09,lad,0.045,1,ok
si4_m4D_m256.02,lad,0.042,1,ok
si4_m4D_m256.00,lad,0.049,1,ok
si4_m4D_m256.03,lad,0.047,1,ok
si4_m4D_m256.01,lad,0.049,1,ok
si6_b06m_m800.07,lad,0.125,1,ok
si6_b06m_m800.04,lad,0.125,1,ok
si6_b06m_m800.01,lad,0.137,1,ok
si6_b06m_m800.00,lad,0.122,1,ok
si6_b06m_m800.05,lad,0.122,1,ok
si6_b06m_m800.08,lad,0.126,1,ok
si6_b06m_m800.09,lad,0.119,1,ok
si6_b06m_m800.02,lad,0.126,1,ok
si6_b06m_m800.03,lad,0.12,1,ok
si6_b06m_m800.06,lad,0.125,1,ok
si4_r001_m400.08,lad,4.229,1,ok
si4_r001_m400.06,lad,0.318,1,ok
si4_r001_m400.02,lad,0.597,1,ok
si4_r001_m400.00,lad,0.975,1,ok
si4_r001_m400.04,lad,3.672,1,ok
si4_r001_m400.03,lad,7.184,1,ok
si4_r001_m400.09,lad,0.701,1,ok
si4_r001_m400.05,lad,12.033,1,ok
si4_r001_m400.01,lad,2.735,1,ok
si4_r001_m400.07,lad,4.014,1,ok
si2_m4Dr6_m1296.00,lad,1.224,1,ok
si2_m4Dr6_m1296.01,lad,0.509,1,ok
si2_m4Dr6_m1296.09,lad,0.315,1,ok
si2_m4Dr6_m1296.06,lad,0.356,1,ok
si2_m4Dr6_m1296.03,lad,0.116,1,ok
si2_m4Dr6_m1296.02,lad,0.124,1,ok
si2_m4Dr6_m1296.05,lad,0.911,1,ok
si2_m4Dr6_m1296.08,lad,0.317,1,ok
si2_m4Dr6_m1296.04,lad,1.351,1,ok
si2_m4Dr6_m1296.07,lad,0.913,1,ok
si2_b03_m800.07,lad,0.827,1,ok
si2_b03_m800.08,lad,0.824,1,ok
si2_b03_m800.04,lad,0.823,1,ok
si2_b03_m800.05,lad,0.821,1,ok
si2_b03_m800.09,lad,0.829,1,ok
si2_b03_m800.00,lad,0.82,1,ok
si2_b03_m800.02,lad,0.827,1,ok
si2_b03_m800.03,lad,0.83,1,ok
si2_b03_m800.01,lad,0.829,1,ok
si2_b03_m800.06,lad,0.871,1,ok
si4_b03m_m200.05,lad,0.002,1,ok
si4_b03m_m200.02,lad,0.004,1,ok
si4_b03m_m200.04,lad,0.004,1,ok
si4_b03m_m200.07,lad,0.002,1,ok
si4_b03m_m200.00,lad,0.005,1,ok
si4_b03m_m200.06,lad,0.001,1,ok
si4_b03m_m200.03,lad,0.002,1,ok
si4_b03m_m200.09,lad,0.003,1,ok
si4_b03m_m200.08,lad,0.003,1,ok
si4_b03m_m200.01,lad,0.005,1,ok
si2_b06m_m200.04,lad,0.004,1,ok
si2_b06m_m200.03,lad,0.004,1,ok
si2_b06m_m200.08,lad,0.001,1,ok
si2_b06m_m200.06,lad,0.002,1,ok
si2_b06m_m200.05,lad,0.001,1,ok
si2_b06m_m200.02,lad,0.001,1,ok
si2_b06m_m200.00,lad,0.002,1,ok
si2_b06m_m200.01,lad,0.004,1,ok
si2_b06m_m200.09,lad,0.008,1,ok
si2_b06m_m200.07,lad,0.002,1,ok
si6_m4Dr4_m625.05,lad,0.088,1,ok
si6_m4Dr4_m625.09,lad,0.074,1,ok
si6_m4Dr4_m625.04,lad,0.075,1,ok
si6_m4Dr4_m625.00,lad,0.094,1,ok
si6_m4Dr4_m625.08,lad,0.097,1,ok
si6_m4Dr4_m625.06,lad,0.073,1,ok
si6_m4Dr4_m625.01,lad,0.275,1,ok
si6_m4Dr4_m625.03,lad,0.539,1,ok
si6_m4Dr4_m625.07,lad,0.508,1,ok
si6_m4Dr4_m625.02,lad,0.07,1,ok
si4_b03_m200.06,lad,0.033,1,ok
si4_b03_m200.02,lad,0.032,1,ok
si4_b03_m200.07,lad,0.033,1,ok
si4_b03_m200.04,lad,0.033,1,ok
si4_b03_m200.03,lad,0.033,1,ok
si4_b03_m200.05,lad,0.033,1,ok
si4_b03_m200.09,lad,0.037,1,ok
si4_b03_m200.01,lad,0.032,1,ok
si4_b03_m200.00,lad,0.033,1,ok
si4_b03_m200.08,lad,0.032,1,ok
si2_b03_m400.03,lad,0.114,1,ok
si2_b03_m400.06,lad,0.109,1,ok
si2_b03_m400.07,lad,0.111,1,ok
si2_b03_m400.01,lad,0.11,1,ok
si2_b03_m400.05,lad,0.116,1,ok
si2_b03_m400.09,lad,0.111,1,ok
si2_b03_m400.02,lad,0.115,1,ok
si2_b03_m400.00,lad,0.109,1,ok
si2_b03_m400.08,lad,0.111,1,ok
si2_b03_m400.04,lad,0.11,1,ok
si4_b09_m200.02,lad,0.104,1,ok
si4_b09_m200.01,lad,0.108,1,ok
si4_b09_m200.00,lad,0.106,1,ok
si4_b09_m200.09,lad,0.112,1,ok
si4_b09_m200.08,lad,0.105,1,ok
si4_b09_m200.04,lad,0.104,1,ok
si4_b09_m200.06,lad,0.103,1,ok
si4_b09_m200.05,lad,0.103,1,ok
si4_b09_m200.07,lad,0.106,1,ok
si4_b09_m200.03,lad,0.105,1,ok
si4_m4Dr4_m256.05,lad,0.01,1,ok
si4_m4Dr4_m256.09,lad,0.008,1,ok
si4_m4Dr4_m256.01,lad,0.029,1,ok
si4_m4Dr4_m256.03,lad,0.064,1,ok
si4_m4Dr4_m256.06,lad,0.019,1,ok
si4_m4Dr4_m256.07,lad,0.017,1,ok
si4_m4Dr4_m256.00,lad,0.035,1,ok
si4_m4Dr4_m256.02,lad,0.017,1,ok
si4_m4Dr4_m256.08,lad,0.019,1,ok
si4_m4Dr4_m256.04,lad,0.046,1,ok
si2_m4D_m625.01,lad,1.228,1,ok
si2_m4D_m625.00,lad,0.14,1,ok
si2_m4D_m625.08,lad,0.476,1,ok
si2_m4D_m625.04,lad,0.156,1,ok
si2_m4D_m625.09,lad,0.396,1,ok
si2_m4D_m625.02,lad,0.174,1,ok
si2_m4D_m625.05,lad,0.517,1,ok
si2_m4D_m625.06,lad,1.239,1,ok
si2_m4D_m625.07,lad,0.63,1,ok
si2_m4D_m625.03,lad,0.209,1,ok
si4_b09_m800.03,lad,5.393,1,ok
si4_b09_m800.02,lad,5.162,1,ok
si4_b09_m800.09,lad,5.222,1,ok
si4_b09_m800.06,lad,5.328,1,ok
si4_b09_m800.04,lad,5.251,1,ok
si4_b09_m800.05,lad,5.047,1,ok
si4_b09_m800.00,lad,5.383,1,ok
si4_b09_m800.01,lad,5.25,1,ok
si4_b09_m800.07,lad,5.249,1,ok
si4_b09_m800.08,lad,5.348,1,ok
si2_m4Dr4_m256.05,lad,0.025,1,ok
si2_m4Dr4_m256.02,lad,0.01,1,ok
si2_m4Dr4_m256.00,lad,0.039,1,ok
si2_m4Dr4_m256.07,lad,0.042,1,ok
si2_m4Dr4_m256.03,lad,0.045,1,ok
si2_m4Dr4_m256.06,lad,0.012,1,ok
si2_m4Dr4_m256.04,lad,0.076,1,ok
si2_m4Dr4_m256.09,lad,0.015,1,ok
si2_m4Dr4_m256.01,lad,0.016,1,ok
si2_m4Dr4_m256.08,lad,0.049,1,ok
si6_m4Dr2_m256.04,lad,0.012,1,ok
si6_m4Dr2_m256.08,lad,0.011,1,ok
si6_m4Dr2_m256.00,lad,0.011,1,ok
si6_m4Dr2_m256.07,lad,0.009,1,ok
si6_m4Dr2_m256.01,lad,0.012,1,ok
si6_m4Dr2_m256.09,lad,0.01,1,ok
si6_m4Dr2_m256.03,lad,0.01,1,ok
si6_m4Dr2_m256.05,lad,0.013,1,ok
si6_m4Dr2_m256.02,lad,0.026,1,ok
si6_m4Dr2_m256.06,lad,0.03,1,ok
si6_b06_m800.00,lad,5.483,1,ok
si6_b06_m800.05,lad,5.26,1,ok
si6_b06_m800.02,lad,5.221,1,ok
si6_b06_m800.07,lad,5.319,1,ok
si6_b06_m800.08,lad,5.23,1,ok
si6_b06_m800.09,lad,5.268,1,ok
si6_b06_m800.06,lad,5.224,1,ok
si6_b06_m800.01,lad,5.287,1,ok
si6_b06_m800.04,lad,5.267,1,ok
si6_b06_m800.03,lad,5.283,1,ok
si4_b09m_m800.06,lad,0.129,1,ok
si4_b09m_m800.01,lad,0.131,1,ok
si4_b09m_m800.02,lad,0.13,1,ok
si4_b09m_m800.08,lad,0.133,1,ok
si4_b09m_m800.04,lad,0.131,1,ok
si4_b09m_m800.03,lad,0.128,1,ok
si4_b09m_m800.09,lad,0.14,1,ok
si4_b09m_m800.05,lad,0.133,1,ok
si4_b09m_m800.00,lad,0.132,1,ok
si4_b09m_m800.07,lad,0.128,1,ok
si2_b06_m800.04,lad,1.634,1,ok
si2_b06_m800.07,lad,1.649,1,ok
si2_b06_m800.02,lad,1.637,1,ok
si2_b06_m800.00,lad,1.643,1,ok
si2_b06_m800.03,lad,1.635,1,ok
si2_b06_m800.05,lad,1.715,1,ok
si2_b06_m800.09,lad,1.644,1,ok
si2_b06_m800.01,lad,1.643,1,ok
si2_b06_m800.08,lad,1.64,1,ok
si2_b06_m800.06,lad,1.651,1,ok
si6_m4D_m256.03,lad,0.059,1,ok
si6_m4D_m256.08,lad,0.041,1,ok
si6_m4D_m256.07,lad,0.049,1,ok
si6_m4D_m256.00,lad,0.047,1,ok
si6_m4D_m256.01,lad,0.053,1,ok
si6_m4D_m256.05,lad,0.047,1,ok
si6_m4D_m256.09,lad,0.117,1,ok
si6_m4D_m256.04,lad,0.047,1,ok
si6_m4D_m256.02,lad,0.053,1,ok
si6_m4D_m256.06,lad,0.045,1,ok
si2_b06m_m800.07,lad,0.044,1,ok
si2_b06m_m800.02,lad,0.041,1,ok
si2_b06m_m800.03,lad,0.044,1,ok
si2_b06m_m800.01,lad,0.043,1,ok
si2_b06m_m800.08,lad,0.048,1,ok
si2_b06m_m800.04,lad,0.047,1,ok
si2_b06m_m800.06,lad,0.058,1,ok
si2_b06m_m800.09,lad,0.042,1,ok
si2_b06m_m800.05,lad,0.042,1,ok
si2_b06m_m800.00,lad,0.057,1,ok
si4_b06m_m200.00,lad,0.005,1,ok
si4_b06m_m200.08,lad,0.005,1,ok
si4_b06m_m200.05,lad,0.004,1,ok
si4_b06m_m200.09,lad,0.006,1,ok
si4_b06m_m200.01,lad,0.007,1,ok
si4_b06m_m200.07,lad,0.005,1,ok
si4_b06m_m200.02,lad,0.005,1,ok
si4_b06m_m200.04,lad,0.004,1,ok
si4_b06m_m200.06,lad,0.005,1,ok
si4_b06m_m200.03,lad,0.005,1,ok
si6_r001_m400.09,lad,1.031,1,ok
si6_r001_m400.05,lad,0.936,1,ok
si6_r001_m400.00,lad,0.858,1,ok
si6_r001_m400.04,lad,1.973,1,ok
si6_r001_m400.07,lad,1.333,1,ok
si6_r001_m400.06,lad,0.733,1,ok
si6_r001_m400.02,lad,0.782,1,ok
si6_r001_m400.03,lad,1.288,1,ok
si6_r001_m400.08,lad,1.76,1,ok
si6_r001_m400.01,lad,0.569,1,ok
si6_m4D_m625.00,lad,0.176,1,ok
si6_m4D_m625.07,lad,1.354,1,ok
si6_m4D_m625.05,lad,2.481,1,ok
si6_m4D_m625.08,lad,0.264,1,ok
si6_m4D_m625.02,lad,0.247,1,ok
si6_m4D_m625.03,lad,22.694,1,ok
si6_m4D_m625.04,lad,0.254,1,ok
si6_m4D_m625.09,lad,1.681,1,ok
si6_m4D_m625.01,lad,0.198,1,ok
si6_m4D_m625.06,lad,1.144,1,ok
si6_b09m_m800.02,lad,0.201,1,ok
si6_b09m_m800.09,lad,0.189,1,ok
si6_b09m_m800.04,lad,0.19,1,ok
si6_b09m_m800.07,lad,0.195,1,ok
si6_b09m_m800.00,lad,0.194,1,ok
si6_b09m_m800.05,lad,0.2,1,ok
si6_b09m_m800.03,lad,0.187,1,ok
si6_b09m_m800.01,lad,0.191,1,ok
si6_b09m_m800.06,lad,0.192,1,ok
si6_b09m_m800.08,lad,0.192,1,ok
si4_m4Dr6_m1296.01,lad,0.25,1,ok
si4_m4Dr6_m1296.07,lad,2.214,1,ok
si4_m4Dr6_m1296.06,lad,0.742,1,ok
si4_m4Dr6_m1296.02,lad,0.247,1,ok
si4_m4Dr6_m1296.08,lad,0.26,1,ok
si4_m4Dr6_m1296.03,lad,0.242,1,ok
si4_m4Dr6_m1296.00,lad,3.177,1,ok
si4_m4Dr6_m1296.09,lad,0.773,1,ok
si4_m4Dr6_m1296.05,lad,0.368,1,ok
si4_m4Dr6_m1296.04,lad,0.249,1,ok
si2_b06_m400.09,lad,0.235,1,ok
si2_b06_m400.02,lad,0.23,1,ok
si2_b06_m400.00,lad,0.227,1,ok
si2_b06_m400.03,lad,0.232,1,ok
si2_b06_m400.07,lad,0.225,1,ok
si2_b06_m400.04,lad,0.226,1,ok
si2_b06_m400.05,lad,0.226,1,ok
si2_b06_m400.01,lad,0.224,1,ok
si2_b06_m400.08,lad,0.23,1,ok
si2_b06_m400.06,lad,0.233,1,ok
si4_r01_m200.01,lad,125.967,1,ok
si4_r01_m200.08,lad,336.418,1,ok
si4_r01_m200.03,lad,40.619,1,ok
si4_r01_m200.04,lad,124.44,1,ok
si4_r01_m200.07,lad,698.628,1,ok
si4_r01_m200.02,lad,833.726,1,ok
si4_r01_m200.05,lad,1275.437,1,ok
si4_r01_m200.06,lad,22.057,1,ok
si4_r01_m200.00,lad,2613.755,1,ok
si4_r01_m200.09,lad,94.064,1,ok
si2_r001_m400.06,lad,609.77,1,ok
si2_r001_m400.08,lad,9.669,1,ok
si2_r001_m400.09,lad,28.282,1,ok
si2_r001_m400.01,lad,0.336,1,ok
si2_r001_m400.03,lad,5.397,1,ok
si2_r001_m400.04,lad,0.48,1,ok
si2_r001_m400.05,lad,1.154,1,ok
si2_r001_m400.02,lad,0.21,1,ok
si2_r001_m400.00,lad,1.397,1,ok
si2_r001_m400.07,lad,179.941,1,ok
si4_b03m_m800.03,lad,0.051,1,ok
si4_b03m_m800.05,lad,0.05,1,ok
si4_b03m_m800.06,lad,0.049,1,ok
si4_b03m_m800.01,lad,0.047,1,ok
si4_b03m_m800.08,lad,0.049,1,ok
si4_b03m_m800.09,lad,0.047,1,ok
si4_b03m_m800.00,lad,0.051,1,ok
si4_b03m_m800.02,lad,0.049,1,ok
si4_b03m_m800.07,lad,0.046,1,ok
si4_b03m_m800.04,lad,0.047,1,ok
si2_r01_m200.03,lad,29690.594,1,ok
si2_r01_m200.00,lad,32088.834,1,ok
si2_r01_m200.05,lad,57713.245,1,ok
si2_r01_m200.01,lad,209.303,1,ok
si2_r01_m200.08,lad,1320.542,1,ok
si2_r01_m200.06,lad,2723.329,1,ok
si2_r01_m200.09,lad,656.35,1,ok
si2_r01_m200.02,lad,5161.262,1,ok
si2_r01_m200.07,lad,62819.48,1,ok
si2_r01_m200.04,lad,476.983,1,ok
si2_r01_m400.04,lad,?,1,timeout
si2_r01_m400.00,lad,?,1,timeout
si2_r01_m400.07,lad,?,1,timeout
si2_r01_m400.09,lad,?,1,timeout
si2_r01_m400.01,lad,?,1,timeout
si2_r01_m400.03,lad,?,1,timeout
si2_r01_m400.02,lad,?,1,timeout
si2_r01_m400.05,lad,?,1,timeout
si2_r01_m400.06,lad,?,1,timeout
si2_r01_m400.08,lad,53002.994,1,ok
si4_m4D_m625.09,lad,0.182,1,ok
si4_m4D_m625.03,lad,0.232,1,ok
si4_m4D_m625.07,lad,0.538,1,ok
si4_m4D_m625.02,lad,0.945,1,ok
si4_m4D_m625.00,lad,0.198,1,ok
si4_m4D_m625.01,lad,1.128,1,ok
si4_m4D_m625.04,lad,0.112,1,ok
si4_m4D_m625.06,lad,0.173,1,ok
si4_m4D_m625.08,lad,0.862,1,ok
si4_m4D_m625.05,lad,0.191,1,ok
si6_m4Dr6_m256.05,lad,0.03,1,ok
si6_m4Dr6_m256.04,lad,0.024,1,ok
si6_m4Dr6_m256.03,lad,0.012,1,ok
si6_m4Dr6_m256.02,lad,0.011,1,ok
si6_m4Dr6_m256.08,lad,0.012,1,ok
si6_m4Dr6_m256.00,lad,0.038,1,ok
si6_m4Dr6_m256.09,lad,0.014,1,ok
si6_m4Dr6_m256.07,lad,0.022,1,ok
si6_m4Dr6_m256.06,lad,0.011,1,ok
si6_m4Dr6_m256.01,lad,0.012,1,ok
si6_b09_m400.07,lad,1.144,1,ok
si6_b09_m400.03,lad,1.05,1,ok
si6_b09_m400.04,lad,1.148,1,ok
si6_b09_m400.06,lad,1.197,1,ok
si6_b09_m400.05,lad,1.049,1,ok
si6_b09_m400.09,lad,1.188,1,ok
si6_b09_m400.02,lad,1.136,1,ok
si6_b09_m400.01,lad,1.192,1,ok
si6_b09_m400.08,lad,1.139,1,ok
si6_b09_m400.00,lad,1.121,1,ok
si6_b06_m400.03,lad,0.753,1,ok
si6_b06_m400.08,lad,0.731,1,ok
si6_b06_m400.07,lad,0.732,1,ok
si6_b06_m400.04,lad,0.72,1,ok
si6_b06_m400.05,lad,0.753,1,ok
si6_b06_m400.06,lad,0.752,1,ok
si6_b06_m400.02,lad,0.727,1,ok
si6_b06_m400.01,lad,0.731,1,ok
si6_b06_m400.00,lad,0.745,1,ok
si6_b06_m400.09,lad,0.751,1,ok
si6_b03m_m200.04,lad,0.004,1,ok
si6_b03m_m200.07,lad,0.005,1,ok
si6_b03m_m200.08,lad,0.004,1,ok
si6_b03m_m200.02,lad,0.005,1,ok
si6_b03m_m200.03,lad,0.004,1,ok
si6_b03m_m200.06,lad,0.003,1,ok
si6_b03m_m200.01,lad,0.004,1,ok
si6_b03m_m200.09,lad,0.004,1,ok
si6_b03m_m200.00,lad,0.006,1,ok
si6_b03m_m200.05,lad,0.006,1,ok
si4_b06_m800.04,lad,3.449,1,ok
si4_b06_m800.00,lad,3.858,1,ok
si4_b06_m800.08,lad,3.422,1,ok
si4_b06_m800.05,lad,3.41,1,ok
si4_b06_m800.03,lad,3.437,1,ok
si4_b06_m800.06,lad,3.54,1,ok
si4_b06_m800.07,lad,3.418,1,ok
si4_b06_m800.01,lad,3.397,1,ok
si4_b06_m800.02,lad,3.361,1,ok
si4_b06_m800.09,lad,3.381,1,ok
si6_b09m_m200.07,lad,0.016,1,ok
si6_b09m_m200.06,lad,0.012,1,ok
si6_b09m_m200.01,lad,0.012,1,ok
si6_b09m_m200.08,lad,0.012,1,ok
si6_b09m_m200.00,lad,0.012,1,ok
si6_b09m_m200.09,lad,0.014,1,ok
si6_b09m_m200.02,lad,0.017,1,ok
si6_b09m_m200.05,lad,0.02,1,ok
si6_b09m_m200.03,lad,0.018,1,ok
si6_b09m_m200.04,lad,0.014,1,ok
si4_b09m_m400.07,lad,0.031,1,ok
si4_b09m_m400.06,lad,0.056,1,ok
si4_b09m_m400.00,lad,0.03,1,ok
si4_b09m_m400.08,lad,0.033,1,ok
si4_b09m_m400.04,lad,0.057,1,ok
