instance,family,lad-values-removed,lad-values-removed-percent,lad-values-removed-min,lad-values-removed-max,lad-time,lad-detected-inconsistent
si4_b03m_m400.01,4,32380,50.593750,1.000000,99.750000,0,false
si4_b03m_m400.07,4,33658,52.590625,0.250000,99.750000,1,false
si4_b03m_m400.02,4,31454,49.146875,1.750000,99.750000,0,false
si4_b03m_m400.06,4,29174,45.584375,1.500000,99.750000,0,false
si4_b03m_m400.05,4,37346,58.353125,1.500000,99.750000,0,false
si2_r01_m600.01,7,0,0,0,0,7,false
si2_r01_m600.06,7,0,0,0,0,8,false
si2_r01_m600.09,7,0,0,0,0,8,false
si2_r01_m600.08,7,0,0,0,0,8,false
si2_r01_m600.04,7,0,0,0,0,6,false
si2_r01_m600.02,7,0,0,0,0,7,false
si2_r01_m600.00,7,0,0,0,0,8,false
si2_r01_m600.07,7,0,0,0,0,8,false
si2_r01_m600.03,7,0,0,0,0,8,false
si2_r01_m600.05,7,0,0,0,0,8,false
si4_m4Dr6_m256.01,6,11681,44.734222,0.000000,99.218750,0,false
si4_m4Dr6_m256.00,6,8680,33.241422,0.390625,96.093750,0,false
si4_m4Dr6_m256.05,6,6425,24.605545,0.000000,89.843750,0,false
si4_m4Dr6_m256.08,6,5325,20.392923,0.000000,91.796875,0,false
si4_m4Dr6_m256.03,6,11328,43.382353,0.390625,99.218750,0,false
si4_m4Dr6_m256.06,6,9267,35.489430,0.000000,93.750000,0,false
si4_m4Dr6_m256.09,6,7963,30.495558,0.000000,95.703125,0,false
si4_m4Dr6_m256.07,6,5836,22.349877,0.000000,90.234375,0,false
si4_m4Dr6_m256.02,6,10470,40.096507,0.781250,98.828125,0,false
si4_m4Dr6_m256.04,6,8140,31.173407,0.000000,88.281250,0,false
si2_b03m_m400.02,4,13397,41.865625,0.250000,99.750000,0,false
si2_b03m_m400.00,4,15131,47.284375,1.250000,99.750000,0,false
si2_b03m_m400.01,4,12928,40.400000,0.750000,99.750000,0,false
si2_b03m_m400.05,4,14537,45.428125,0.500000,99.750000,0,false
si2_b03m_m400.08,4,15996,49.987500,1.250000,99.750000,0,false
si2_b03m_m400.07,4,15447,48.271875,0.000000,99.500000,0,false
si2_b03m_m400.09,4,16889,52.778125,1.500000,99.750000,0,false
si2_b03m_m400.03,4,13058,40.806250,1.000000,99.750000,0,false
si2_b03m_m400.04,4,14780,46.187500,0.500000,99.750000,0,false
si2_b03m_m400.06,4,12557,39.240625,0.500000,99.750000,0,false
si2_b03m_m200.05,4,3849,48.112500,3.000000,99.500000,0,false
si2_b03m_m200.03,4,4095,51.187500,1.000000,99.500000,0,false
si2_b03m_m200.00,4,2704,33.800000,0.500000,99.000000,0,false
si2_b03m_m200.08,4,3076,38.450000,1.000000,99.500000,0,false
si2_b03m_m200.06,4,3531,44.137500,1.000000,99.500000,0,false
si2_b03m_m200.02,4,3858,48.225000,1.500000,99.500000,0,false
si2_b03m_m200.09,4,2834,35.425000,1.000000,99.500000,0,false
si2_b03m_m200.04,4,4703,58.787500,2.500000,99.500000,0,false
si2_b03m_m200.01,4,5178,64.725000,3.500000,99.500000,0,false
si2_b03m_m200.07,4,4123,51.537500,1.000000,99.500000,0,false
si4_r001_m200.04,7,4176,26.100000,0.000000,97.000000,0,false
si4_r001_m200.07,7,4798,29.987500,0.500000,96.500000,0,false
si4_r001_m200.00,7,3393,21.206250,0.000000,78.000000,0,false
si4_r001_m200.01,7,6061,37.881250,0.000000,99.000000,0,false
si4_r001_m200.03,7,4112,25.700000,0.000000,91.000000,0,false
si4_r001_m200.06,7,4815,30.093750,0.500000,91.000000,0,false
si4_r001_m200.05,7,4076,25.475000,0.000000,93.500000,0,false
si4_r001_m200.08,7,4402,27.512500,0.000000,95.000000,0,false
si4_r001_m200.09,7,3881,24.256250,0.000000,95.000000,0,false
si4_r001_m200.02,7,4290,26.812500,0.000000,86.500000,0,false
si2_m4D_m256.08,5,5112,39.154412,3.125000,85.937500,0,false
si2_m4D_m256.03,5,2904,22.242647,0.000000,65.625000,0,false
si2_m4D_m256.02,5,6996,53.584559,3.125000,98.437500,0,false
si2_m4D_m256.06,5,2904,22.242647,0.000000,65.625000,0,false
si2_m4D_m256.04,5,9856,75.490196,39.062500,98.437500,0,false
si2_m4D_m256.07,5,7680,58.823529,6.250000,98.437500,0,false
si2_m4D_m256.01,5,2904,22.242647,0.000000,65.625000,0,false
si2_m4D_m256.09,5,5272,40.379902,0.000000,85.937500,0,false
si2_m4D_m256.00,5,6220,47.640931,0.000000,98.437500,0,false
si2_m4D_m256.05,5,2880,22.058824,0.000000,65.625000,0,false
si6_r01_m400.04,7,36,0.037500,0.000000,2.750000,15,false
si6_r01_m400.08,7,139,0.144792,0.000000,3.250000,15,false
si6_r01_m400.07,7,140,0.145833,0.000000,12.250000,14,false
si6_r01_m400.06,7,85,0.088542,0.000000,4.000000,14,false
si6_r01_m400.05,7,9,0.009375,0.000000,1.000000,15,false
si6_r01_m400.02,7,29,0.030208,0.000000,3.500000,13,false
si6_r01_m400.00,7,25,0.026042,0.000000,1.250000,14,false
si6_r01_m400.03,7,118,0.122917,0.000000,8.500000,15,false
si6_r01_m400.01,7,68,0.070833,0.000000,1.250000,15,false
si6_r01_m400.09,7,6,0.006250,0.000000,0.750000,14,false
si2_m4Dr4_m625.07,6,19060,24.396800,0.160000,93.120003,1,false
si2_m4Dr4_m625.02,6,28061,35.918080,0.160000,99.839996,1,false
si2_m4Dr4_m625.03,6,45970,58.841600,0.160000,99.680000,1,false
si2_m4Dr4_m625.00,6,40686,52.078080,0.000000,99.519997,1,false
si2_m4Dr4_m625.05,6,31631,40.487680,0.160000,99.680000,0,false
si2_m4Dr4_m625.06,6,23797,30.460160,0.160000,94.080002,0,false
si2_m4Dr4_m625.09,6,15608,19.978240,0.000000,94.879997,1,false
si2_m4Dr4_m625.01,6,18485,23.660800,0.000000,98.559998,1,false
si2_m4Dr4_m625.08,6,15009,19.211520,0.000000,86.559998,1,false
si2_m4Dr4_m625.04,6,18884,24.171520,0.000000,94.080002,1,false
si4_r01_m400.01,7,0,0,0,0,2,false
si4_r01_m400.08,7,0,0,0,0,3,false
si4_r01_m400.02,7,0,0,0,0,3,false
si4_r01_m400.03,7,0,0,0,0,1,false
si4_r01_m400.07,7,0,0,0,0,3,false
si4_r01_m400.06,7,0,0,0,0,3,false
si4_r01_m400.04,7,0,0,0,0,2,false
si4_r01_m400.00,7,0,0,0,0,3,false
si4_r01_m400.05,7,0,0,0,0,4,false
si4_r01_m400.09,7,0,0,0,0,3,false
si2_b09m_m400.09,4,23670,73.968750,1.000000,99.750000,0,false
si2_b09m_m400.03,4,4532,14.162500,0.000000,94.000000,0,false
si2_b09m_m400.01,4,15796,49.362500,0.250000,99.750000,0,false
si2_b09m_m400.08,4,11486,35.893750,0.000000,99.500000,0,false
si2_b09m_m400.05,4,5880,18.375000,0.000000,96.750000,0,false
si2_b09m_m400.06,4,16917,52.865625,0.500000,99.750000,0,false
si2_b09m_m400.00,4,11705,36.578125,0.500000,99.750000,0,false
si2_b09m_m400.02,4,19005,59.390625,0.250000,99.750000,0,false
si2_b09m_m400.04,4,15574,48.668750,0.000000,99.500000,0,false
si2_b09m_m400.07,4,17282,54.006250,0.500000,99.750000,0,false
si2_b09_m800.07,3,0,0,0,0,0,false
si2_b09_m800.04,3,0,0,0,0,0,false
si2_b09_m800.05,3,0,0,0,0,1,false
si2_b09_m800.00,3,0,0,0,0,0,false
si2_b09_m800.02,3,0,0,0,0,0,false
si2_b09_m800.01,3,0,0,0,0,0,false
si2_b09_m800.08,3,0,0,0,0,1,false
si2_b09_m800.09,3,0,0,0,0,1,false
si2_b09_m800.03,3,0,0,0,0,0,false
si2_b09_m800.06,3,0,0,0,0,0,false
si6_b03_m400.04,3,0,0,0,0,0,false
si6_b03_m400.09,3,0,0,0,0,0,false
si6_b03_m400.02,3,0,0,0,0,0,false
si6_b03_m400.06,3,0,0,0,0,0,false
si6_b03_m400.05,3,0,0,0,0,0,false
si6_b03_m400.08,3,0,0,0,0,0,false
si6_b03_m400.01,3,0,0,0,0,0,false
si6_b03_m400.07,3,0,0,0,0,0,false
si6_b03_m400.03,3,0,0,0,0,0,false
si6_b03_m400.00,3,0,0,0,0,0,false
si2_r005_m600.03,7,0,0,0,0,4,false
si2_r005_m600.00,7,0,0,0,0,4,false
si2_r005_m600.06,7,0,0,0,0,3,false
si2_r005_m600.01,7,0,0,0,0,4,false
si2_r005_m600.04,7,0,0,0,0,3,false
si2_r005_m600.09,7,0,0,0,0,4,false
si2_r005_m600.05,7,0,0,0,0,3,false
si2_r005_m600.02,7,0,0,0,0,4,false
si2_r005_m600.08,7,0,0,0,0,4,false
si2_r005_m600.07,7,0,0,0,0,4,false
si4_r01_m600.05,7,0,0,0,0,8,false
si4_r01_m600.02,7,0,0,0,0,8,false
si4_r01_m600.03,7,0,0,0,0,8,false
si4_r01_m600.07,7,0,0,0,0,9,false
si4_r01_m600.08,7,0,0,0,0,9,false
si4_r01_m600.06,7,0,0,0,0,8,false
si4_r01_m600.01,7,0,0,0,0,9,false
si4_r01_m600.04,7,0,0,0,0,7,false
si4_r01_m600.00,7,0,0,0,0,8,false
si4_r01_m600.09,7,0,0,0,0,9,false
si2_b09_m400.04,3,0,0,0,0,0,false
si2_b09_m400.08,3,0,0,0,0,0,false
si2_b09_m400.05,3,0,0,0,0,0,false
si2_b09_m400.01,3,0,0,0,0,0,false
si2_b09_m400.03,3,0,0,0,0,0,false
si2_b09_m400.02,3,0,0,0,0,0,false
si2_b09_m400.07,3,0,0,0,0,0,false
si2_b09_m400.09,3,0,0,0,0,0,false
si2_b09_m400.06,3,0,0,0,0,0,false
si2_b09_m400.00,3,0,0,0,0,0,false
si4_b06_m200.06,3,0,0,0,0,0,false
si4_b06_m200.03,3,0,0,0,0,0,false
si4_b06_m200.02,3,0,0,0,0,0,false
si4_b06_m200.07,3,0,0,0,0,0,false
si4_b06_m200.05,3,0,0,0,0,0,false
si4_b06_m200.08,3,0,0,0,0,0,false
si4_b06_m200.00,3,0,0,0,0,0,false
si4_b06_m200.04,3,0,0,0,0,0,false
si4_b06_m200.01,3,0,0,0,0,0,false
si4_b06_m200.09,3,0,0,0,0,0,false
si4_r005_m400.06,7,10,0.015625,0.000000,2.000000,6,false
si4_r005_m400.03,7,1,0.001563,0.000000,0.250000,6,false
si4_r005_m400.07,7,15,0.023438,0.000000,3.000000,6,false
si4_r005_m400.01,7,18,0.028125,0.000000,2.000000,5,false
si4_r005_m400.04,7,6,0.009375,0.000000,0.250000,6,false
si4_r005_m400.00,7,13,0.020313,0.000000,1.500000,4,false
si4_r005_m400.09,7,10,0.015625,0.000000,1.500000,6,false
si4_r005_m400.05,7,11,0.017188,0.000000,1.250000,5,false
si4_r005_m400.08,7,27,0.042188,0.000000,0.750000,6,false
si4_r005_m400.02,7,17,0.026562,0.000000,0.750000,5,false
si4_m4Dr2_m1296.07,6,375754,55.971746,0.617284,99.922836,10,false
si4_m4Dr2_m1296.00,6,379242,56.491313,0.540123,99.922836,10,false
si4_m4Dr2_m1296.05,6,325599,48.500733,0.077160,99.922836,9,false
si4_m4Dr2_m1296.04,6,342613,51.035112,0.077160,99.922836,11,false
si4_m4Dr2_m1296.08,6,244252,36.383407,0.000000,98.148148,10,false
si4_m4Dr2_m1296.01,6,373615,55.653123,0.925926,99.922836,10,false
si4_m4Dr2_m1296.06,6,359865,53.604944,0.154321,99.922836,10,false
si4_m4Dr2_m1296.02,6,366859,54.646760,0.308642,99.922836,9,false
si4_m4Dr2_m1296.03,6,276299,41.157080,0.000000,99.691360,11,false
si4_m4Dr2_m1296.09,6,291985,43.493642,0.540123,99.922836,11,false
si6_b09_m800.03,3,0,0,0,0,1,false
si6_b09_m800.09,3,0,0,0,0,1,false
si6_b09_m800.07,3,0,0,0,0,2,false
si6_b09_m800.05,3,0,0,0,0,1,false
si6_b09_m800.04,3,0,0,0,0,1,false
si6_b09_m800.01,3,0,0,0,0,1,false
si6_b09_m800.00,3,0,0,0,0,1,false
si6_b09_m800.02,3,0,0,0,0,1,false
si6_b09_m800.06,3,0,0,0,0,0,false
si6_b09_m800.08,3,0,0,0,0,1,false
si6_b06m_m400.00,4,51285,53.421875,2.000000,99.750000,1,false
si6_b06m_m400.08,4,53421,55.646875,0.750000,99.750000,2,false
si6_b06m_m400.03,4,57221,59.605208,2.500000,99.750000,1,false
si6_b06m_m400.04,4,57482,59.877083,1.750000,99.750000,2,false
si6_b06m_m400.06,4,56872,59.241667,2.000000,99.750000,1,false
si6_b06m_m400.07,4,59759,62.248958,1.250000,99.750000,1,false
si6_b06m_m400.09,4,54148,56.404167,0.750000,99.750000,0,false
si6_b06m_m400.02,4,53456,55.683333,0.000000,99.250000,1,false
si6_b06m_m400.01,4,63118,65.747917,1.750000,99.750000,1,false
si6_b06m_m400.05,4,54336,56.600000,1.250000,99.750000,2,false
si2_m4Dr4_m1296.08,6,122923,36.620847,0.000000,98.919754,4,false
si2_m4Dr4_m1296.07,6,131163,39.075683,0.077160,99.922836,5,false
si2_m4Dr4_m1296.03,6,89339,26.615604,0.000000,99.459877,5,false
si2_m4Dr4_m1296.05,6,168850,50.303279,0.154321,99.922836,4,false
si2_m4Dr4_m1296.06,6,175127,52.173304,0.000000,99.305557,4,false
si2_m4Dr4_m1296.04,6,184279,54.899840,0.154321,99.922836,5,false
si2_m4Dr4_m1296.09,6,138011,41.115818,0.000000,98.688271,6,false
si2_m4Dr4_m1296.01,6,112892,33.632442,0.077160,99.614197,6,false
si2_m4Dr4_m1296.00,6,151098,45.014658,0.154321,98.996910,4,false
si2_m4Dr4_m1296.02,6,113672,33.864817,0.000000,98.996910,7,false
si6_m4Dr6_m1296.02,6,427858,42.488719,0.000000,99.845680,17,false
si6_m4Dr6_m1296.08,6,449984,44.685956,0.231481,99.922836,17,false
si6_m4Dr6_m1296.07,6,468939,46.568294,0.000000,99.845680,16,false
si6_m4Dr6_m1296.06,6,470549,46.728177,0.540123,99.922836,17,false
si6_m4Dr6_m1296.03,6,409198,40.635675,0.000000,99.845680,17,false
si6_m4Dr6_m1296.04,6,423563,42.062201,0.000000,99.845680,20,false
si6_m4Dr6_m1296.05,6,448683,44.556759,0.000000,99.845680,16,false
si6_m4Dr6_m1296.00,6,459990,45.679608,0.231481,99.922836,17,false
si6_m4Dr6_m1296.09,6,499954,49.648259,0.462963,99.922836,17,false
si6_m4Dr6_m1296.01,6,488120,48.473076,0.000000,99.845680,16,false
si4_m4Dr2_m256.00,6,10514,40.265012,0.000000,96.875000,0,false
si4_m4Dr2_m256.01,6,15312,58.639706,0.781250,99.609375,0,false
si4_m4Dr2_m256.05,6,14598,55.905331,0.000000,98.828125,0,false
si4_m4Dr2_m256.04,6,13750,52.657782,0.390625,97.656250,0,false
si4_m4Dr2_m256.08,6,11486,43.987439,0.000000,99.218750,0,false
si4_m4Dr2_m256.07,6,12295,47.085631,0.000000,99.218750,0,false
si4_m4Dr2_m256.06,6,13571,51.972273,0.000000,98.046875,0,false
si4_m4Dr2_m256.02,6,15254,58.417586,2.343750,99.609375,0,false
si4_m4Dr2_m256.09,6,13191,50.517004,1.171875,98.437500,0,false
si4_m4Dr2_m256.03,6,12984,49.724265,0.000000,98.437500,0,false
si4_b09m_m200.01,4,5566,34.787500,1.000000,99.500000,0,false
si4_b09m_m200.00,4,4514,28.212500,0.000000,99.000000,0,false
si4_b09m_m200.03,4,3225,20.156250,0.000000,96.500000,0,false
si4_b09m_m200.06,4,3027,18.918750,0.000000,88.500000,0,false
si4_b09m_m200.02,4,4808,30.050000,0.500000,99.500000,0,false
si4_b09m_m200.04,4,5623,35.143750,0.000000,99.000000,0,false
si4_b09m_m200.05,4,5826,36.412500,0.500000,99.500000,0,false
si4_b09m_m200.07,4,5976,37.350000,1.000000,99.500000,0,false
si4_b09m_m200.08,4,7377,46.106250,1.000000,99.500000,0,false
si4_b09m_m200.09,4,4895,30.593750,0.500000,99.500000,0,false
si4_m4Dr4_m625.07,6,65488,41.912320,0.000000,99.519997,2,false
si4_m4Dr4_m625.05,6,77125,49.360000,0.160000,99.839996,2,false
si4_m4Dr4_m625.01,6,92111,58.951040,0.000000,99.519997,2,false
si4_m4Dr4_m625.08,6,65234,41.749760,0.000000,99.519997,2,false
si4_m4Dr4_m625.09,6,73924,47.311360,0.000000,98.559998,1,false
si4_m4Dr4_m625.00,6,50780,32.499200,0.000000,95.199997,2,false
si4_m4Dr4_m625.04,6,72283,46.261120,0.160000,99.839996,2,false
si4_m4Dr4_m625.06,6,62073,39.726720,0.000000,99.680000,2,false
si4_m4Dr4_m625.03,6,66759,42.725760,0.160000,99.839996,1,false
si4_m4Dr4_m625.02,6,76274,48.815360,1.280000,99.839996,2,false
si4_m4Dr4_m1296.03,6,306854,45.708506,0.000000,99.845680,9,false
si4_m4Dr4_m1296.01,6,273368,40.720482,0.000000,99.382713,10,false
si4_m4Dr4_m1296.00,6,332966,49.598110,0.154321,99.922836,11,false
si4_m4Dr4_m1296.07,6,329778,49.123230,0.077160,99.922836,11,false
si4_m4Dr4_m1296.02,6,318833,47.492880,0.308642,99.922836,10,false
si4_m4Dr4_m1296.04,6,286803,42.721740,0.077160,99.922836,10,false
si4_m4Dr4_m1296.09,6,300465,44.756810,0.000000,99.691360,12,false
si4_m4Dr4_m1296.06,6,250967,37.383663,0.000000,98.611115,11,false
si4_m4Dr4_m1296.08,6,344365,51.296088,0.925926,99.922836,11,false
si4_m4Dr4_m1296.05,6,280646,41.804602,0.000000,98.919754,11,false
si2_r005_m400.05,7,0,0,0,0,1,false
si2_r005_m400.06,7,0,0,0,0,1,false
si2_r005_m400.08,7,0,0,0,0,1,false
si2_r005_m400.02,7,0,0,0,0,1,false
si2_r005_m400.03,7,0,0,0,0,1,false
si2_r005_m400.00,7,0,0,0,0,1,false
si2_r005_m400.07,7,0,0,0,0,1,false
si2_r005_m400.09,7,0,0,0,0,1,false
si2_r005_m400.04,7,0,0,0,0,1,false
si2_r005_m400.01,7,0,0,0,0,1,false
si2_b06m_m400.03,4,11995,37.484375,0.500000,99.750000,0,false
si2_b06m_m400.06,4,12964,40.512500,0.500000,99.750000,0,false
si2_b06m_m400.05,4,10098,31.556250,0.000000,98.500000,0,false
si2_b06m_m400.01,4,13534,42.293750,0.750000,99.750000,0,false
si2_b06m_m400.00,4,13709,42.840625,0.500000,99.750000,0,false
si2_b06m_m400.08,4,18758,58.618750,1.250000,99.750000,0,false
si2_b06m_m400.07,4,15382,48.068750,0.750000,99.750000,0,false
si2_b06m_m400.09,4,12057,37.678125,0.000000,99.000000,0,false
si2_b06m_m400.04,4,9845,30.765625,0.000000,99.250000,0,false
si2_b06m_m400.02,4,7354,22.981250,0.000000,98.000000,0,false
si6_r005_m600.02,7,973,0.450463,0.000000,25.000000,25,false
si6_r005_m600.08,7,1473,0.681944,0.000000,39.833332,26,false
si6_r005_m600.03,7,875,0.405093,0.000000,29.500000,26,false
si6_r005_m600.05,7,1504,0.696296,0.000000,15.666667,26,false
si6_r005_m600.07,7,957,0.443056,0.000000,21.000000,26,false
si6_r005_m600.04,7,1151,0.532870,0.000000,27.500000,26,false
si6_r005_m600.06,7,631,0.292130,0.000000,8.833333,27,false
si6_r005_m600.01,7,1115,0.516204,0.000000,18.333334,25,false
si6_r005_m600.09,7,852,0.394444,0.000000,29.000000,25,false
si6_r005_m600.00,7,919,0.425463,0.000000,19.833334,26,false
si6_r005_m200.02,7,1417,5.904167,0.000000,68.500000,0,false
si6_r005_m200.08,7,1748,7.283333,0.000000,49.500000,1,false
si6_r005_m200.09,7,1332,5.550000,0.000000,54.500000,1,false
si6_r005_m200.05,7,1352,5.633333,0.000000,51.000000,1,false
si6_r005_m200.03,7,1106,4.608333,0.000000,59.500000,1,false
si6_r005_m200.00,7,1164,4.850000,0.000000,42.500000,1,false
si6_r005_m200.04,7,859,3.579167,0.000000,49.500000,1,false
si6_r005_m200.07,7,1739,7.245833,0.000000,77.500000,1,false
si6_r005_m200.01,7,1201,5.004167,0.000000,61.500000,0,false
si6_r005_m200.06,7,1240,5.166667,0.000000,60.000000,1,false
si2_m4Dr6_m625.06,6,25680,32.870400,0.000000,99.040001,0,false
si2_m4Dr6_m625.08,6,30630,39.206400,0.320000,99.199997,0,false
si2_m4Dr6_m625.07,6,22660,29.004800,0.000000,95.199997,0,false
si2_m4Dr6_m625.03,6,26200,33.536000,0.000000,96.160004,1,false
si2_m4Dr6_m625.04,6,32171,41.178880,0.000000,97.440002,1,false
si2_m4Dr6_m625.05,6,29671,37.978880,0.000000,98.239998,0,false
si2_m4Dr6_m625.09,6,20264,25.937920,0.160000,98.400002,0,false
si2_m4Dr6_m625.01,6,25447,32.572160,0.000000,96.959999,0,false
si2_m4Dr6_m625.02,6,22452,28.738560,0.000000,99.199997,0,false
si2_m4Dr6_m625.00,6,40273,51.549440,0.160000,99.839996,1,false
si6_b03_m800.02,3,0,0,0,0,0,false
si6_b03_m800.04,3,0,0,0,0,0,false
si6_b03_m800.03,3,0,0,0,0,0,false
si6_b03_m800.05,3,0,0,0,0,0,false
si6_b03_m800.06,3,0,0,0,0,0,false
si6_b03_m800.01,3,0,0,0,0,0,false
si6_b03_m800.00,3,0,0,0,0,1,false
si6_b03_m800.07,3,0,0,0,0,0,false
si6_b03_m800.09,3,0,0,0,0,0,false
si6_b03_m800.08,3,0,0,0,0,0,false
si4_m4D_m1296.09,5,500640,74.574575,9.259259,99.691360,7,false
si4_m4D_m1296.06,5,492988,73.434744,1.851852,99.691360,7,false
si4_m4D_m1296.05,5,491904,73.273273,1.851852,99.691360,8,false
si4_m4D_m1296.00,5,125864,18.748510,0.000000,96.296295,8,false
si4_m4D_m1296.03,5,149728,22.303256,0.000000,96.296295,9,false
si4_m4D_m1296.04,5,483256,71.985080,1.851852,99.691360,7,false
si4_m4D_m1296.08,5,136944,20.398970,0.000000,80.246910,9,false
si4_m4D_m1296.02,5,154632,23.033748,0.000000,96.296295,10,false
si4_m4D_m1296.01,5,491904,73.273273,1.851852,99.691360,8,false
si4_m4D_m1296.07,5,492152,73.310215,1.851852,99.691360,7,false
si6_b03m_m400.03,4,50164,52.254167,1.750000,99.750000,1,false
si6_b03m_m400.01,4,50317,52.413542,1.000000,99.750000,2,false
si6_b03m_m400.09,4,53466,55.693750,3.000000,99.750000,1,false
si6_b03m_m400.08,4,50477,52.580208,2.500000,99.750000,1,false
si6_b03m_m400.07,4,54124,56.379167,1.500000,99.750000,0,false
si6_b03m_m400.02,4,53984,56.233333,1.000000,99.750000,0,false
si6_b03m_m400.05,4,53748,55.987500,1.000000,99.750000,1,false
si6_b03m_m400.00,4,56447,58.798958,0.750000,99.750000,1,false
si6_b03m_m400.06,4,55383,57.690625,2.000000,99.750000,1,false
si6_b03m_m400.04,4,54151,56.407292,1.250000,99.750000,1,false
si4_m4D_m256.07,5,15756,60.340074,3.125000,98.437500,0,false
si4_m4D_m256.06,5,16520,63.265931,0.000000,98.437500,0,false
si4_m4D_m256.05,5,16140,61.810662,20.312500,98.437500,0,false
si4_m4D_m256.08,5,14328,54.871324,3.125000,98.437500,0,false
si4_m4D_m256.04,5,13792,52.818627,3.125000,98.437500,0,false
si4_m4D_m256.09,5,14344,54.932598,3.125000,98.437500,0,false
si4_m4D_m256.02,5,14500,55.530025,0.000000,98.437500,0,false
si4_m4D_m256.00,5,13980,53.538603,3.125000,98.437500,0,false
si4_m4D_m256.03,5,15624,59.834559,3.125000,98.437500,0,false
si4_m4D_m256.01,5,13948,53.416054,3.125000,98.437500,0,false
si6_b06m_m800.07,4,237206,61.772396,0.625000,99.875000,8,false
si6_b06m_m800.04,4,223416,58.181250,0.750000,99.875000,9,false
si6_b06m_m800.01,4,256812,66.878125,1.875000,99.875000,10,false
si6_b06m_m800.00,4,249717,65.030469,1.750000,99.875000,9,false
si6_b06m_m800.05,4,243040,63.291667,1.125000,99.875000,9,false
si6_b06m_m800.08,4,227097,59.139844,1.625000,99.875000,9,false
si6_b06m_m800.09,4,242605,63.178385,1.125000,99.875000,9,false
si6_b06m_m800.02,4,233442,60.792187,0.750000,99.875000,8,false
si6_b06m_m800.03,4,241765,62.959635,2.125000,99.875000,7,false
si6_b06m_m800.06,4,239012,62.242708,0.875000,99.875000,10,false
si4_r001_m400.08,7,5105,7.976562,0.000000,58.750000,1,false
si4_r001_m400.06,7,6628,10.356250,0.000000,69.500000,1,false
si4_r001_m400.02,7,6345,9.914062,0.000000,69.500000,1,false
si4_r001_m400.00,7,4858,7.590625,0.000000,69.750000,1,false
si4_r001_m400.04,7,4280,6.687500,0.000000,57.500000,1,false
si4_r001_m400.03,7,6121,9.564063,0.000000,70.250000,0,false
si4_r001_m400.09,7,7104,11.100000,0.000000,86.250000,1,false
si4_r001_m400.05,7,4670,7.296875,0.000000,81.500000,1,false
si4_r001_m400.01,7,4433,6.926563,0.000000,81.250000,1,false
si4_r001_m400.07,7,5578,8.715625,0.000000,57.000000,1,false
si2_m4Dr6_m1296.00,6,121639,36.238322,0.000000,98.919754,6,false
si2_m4Dr6_m1296.01,6,127912,38.107155,0.000000,99.691360,6,false
si2_m4Dr6_m1296.09,6,137067,40.834585,0.000000,99.305557,6,false
si2_m4Dr6_m1296.06,6,139375,41.522177,0.000000,99.691360,6,false
si2_m4Dr6_m1296.03,6,174001,51.837850,0.077160,99.922836,5,false
si2_m4Dr6_m1296.02,6,114647,34.155286,0.077160,99.922836,6,false
si2_m4Dr6_m1296.05,6,120278,35.832857,0.000000,99.614197,4,false
si2_m4Dr6_m1296.08,6,151671,45.185364,0.077160,99.614197,7,false
si2_m4Dr6_m1296.04,6,120314,35.843582,0.000000,98.688271,6,false
si2_m4Dr6_m1296.07,6,117113,34.889949,0.000000,96.759262,6,false
si2_b03_m800.07,3,0,0,0,0,0,false
si2_b03_m800.08,3,0,0,0,0,0,false
si2_b03_m800.04,3,0,0,0,0,0,false
si2_b03_m800.05,3,0,0,0,0,0,false
si2_b03_m800.09,3,0,0,0,0,0,false
si2_b03_m800.00,3,0,0,0,0,0,false
si2_b03_m800.02,3,0,0,0,0,0,false
si2_b03_m800.03,3,0,0,0,0,0,false
si2_b03_m800.01,3,0,0,0,0,0,false
si2_b03_m800.06,3,0,0,0,0,0,false
si4_b03m_m200.05,4,8260,51.625000,3.000000,99.500000,0,false
si4_b03m_m200.02,4,9415,58.843750,4.500000,99.500000,0,false
si4_b03m_m200.04,4,10095,63.093750,3.000000,99.500000,0,false
si4_b03m_m200.07,4,10003,62.518750,2.500000,99.500000,0,false
si4_b03m_m200.00,4,7795,48.718750,2.500000,99.500000,0,false
si4_b03m_m200.06,4,8957,55.981250,5.000000,99.500000,0,false
si4_b03m_m200.03,4,7498,46.862500,0.000000,99.000000,0,false
si4_b03m_m200.09,4,9122,57.012500,3.500000,99.500000,0,false
si4_b03m_m200.08,4,9839,61.493750,3.500000,99.500000,0,false
si4_b03m_m200.01,4,10650,66.562500,3.000000,99.500000,0,false
si2_b06m_m200.04,4,2617,32.712500,0.000000,99.000000,0,false
si2_b06m_m200.03,4,3042,38.025000,0.000000,98.000000,0,false
si2_b06m_m200.08,4,2364,29.550000,0.000000,94.000000,0,false
